year,month,day,val
1972,11,29,21.0855
1972,11,30,0.27206
1972,12,1,3.88605
1972,12,2,44.8201
1972,12,3,70.2842
1972,12,4,7.39246
1972,12,5,3.51456
1972,12,6,16.2305
1972,12,7,6.07896
1972,12,8,1.82267
1972,12,9,3.69604
1972,12,10,2.29542
1972,12,11,3.78985
1972,12,12,4.2395
1972,12,13,3.63235
1972,12,14,12.1815
1972,12,15,20.589
1972,12,16,9.86316
1972,12,17,38.3817
1972,12,18,12.904
1972,12,19,13.154
1972,12,20,4.19595
1972,12,21,3.68609
1972,12,22,2.24069
1972,12,23,2.44517
1972,12,24,2.51097
1972,12,25,0.976968
1972,12,26,8.35933
1972,12,27,3.37506
1972,12,28,0.00968699
1972,12,29,0.00368588
1972,12,30,1.26578
1972,12,31,1.11944
1973,1,1,3.15922
1973,1,2,5.62414
1973,1,3,7.29963
1973,1,4,6.09763
1973,1,5,2.68883
1973,1,6,0.0930026
1973,1,7,3.44807
1973,1,8,0.409548
1973,1,9,0
1973,1,10,0.165607
1973,1,11,0.775481
1973,1,12,5.32945
1973,1,13,2.79979
1973,1,14,0
1973,1,15,0
1973,1,16,0
1973,1,17,0
1973,1,18,0.397192
1973,1,19,0
1973,1,20,0
1973,1,21,0.0213393
1973,1,22,0
1973,1,23,0
1973,1,24,0.775402
1973,1,25,0
1973,1,26,0
1973,1,27,0.754197
1973,1,28,0
1973,1,29,0.00465302
1973,1,30,0.0228431
1973,1,31,0
1973,2,1,1.02925
1973,2,2,13.1491
1973,2,3,3.25754
1973,2,4,0.5237
1973,2,5,0.238328
1973,2,6,1.53814
1973,2,7,6.44337
1973,2,8,1.04716
1973,2,9,1.62573
1973,2,10,5.88306
1973,2,11,10.6853
1973,2,12,23.1866
1973,2,13,13.5614
1973,2,14,1.19773
1973,2,15,0.737241
1973,2,16,0.445551
1973,2,17,0.606162
1973,2,18,0.658967
1973,2,19,3.07377
1973,2,20,11.549
1973,2,21,1.6327
1973,2,22,0.162063
1973,2,23,0
1973,2,24,0
1973,2,25,0
1973,2,26,0
1973,2,27,2.61947
1973,2,28,0.676914
1973,3,1,4.51623
1973,3,2,0.0832034
1973,3,3,0
1973,3,4,0
1973,3,5,0
1973,3,6,0
1973,3,7,0.469785
1973,3,8,0.291237
1973,3,9,0
1973,3,10,0
1973,3,11,0.0134568
1973,3,12,0
1973,3,13,0.339148
1973,3,14,6.36374
1973,3,15,2.49773
1973,3,16,0
1973,3,17,0.937835
1973,3,18,0.359608
1973,3,19,0.33063
1973,3,20,2.47833
1973,3,21,10.8982
1973,3,22,8.75848
1973,3,23,0
1973,3,24,0.416762
1973,3,25,3.30317
1973,3,26,0.1672
1973,3,27,2.68677
1973,3,28,39.4201
1973,3,29,10.8087
1973,3,30,0.282282
1973,3,31,0.868853
1973,4,1,0
1973,4,2,0.0932705
1973,4,3,0.308907
1973,4,4,2.4431
1973,4,5,3.31296
1973,4,6,5.11267
1973,4,7,0.933076
1973,4,8,0.0117044
1973,4,9,0
1973,4,10,5.26386
1973,4,11,2.91667
1973,4,12,0.0660375
1973,4,13,0.959031
1973,4,14,1.24387
1973,4,15,1.81822
1973,4,16,0
1973,4,17,17.2841
1973,4,18,13.9245
1973,4,19,3.22146
1973,4,20,6.62228
1973,4,21,7.12534
1973,4,22,0.352077
1973,4,23,0.723038
1973,4,24,2.14867
1973,4,25,0.171082
1973,4,26,3.42274
1973,4,27,0.900257
1973,4,28,0.490397
1973,4,29,0
1973,4,30,0.235811
1973,5,1,0.602767
1973,5,2,1.23666
1973,5,3,0.624514
1973,5,4,6.84106
1973,5,5,3.37157
1973,5,6,0.383077
1973,5,7,0
1973,5,8,0.0984477
1973,5,9,0.111166
1973,5,10,0
1973,5,11,13.1531
1973,5,12,0
1973,5,13,0.388181
1973,5,14,0.181522
1973,5,15,0.534609
1973,5,16,0
1973,5,17,0
1973,5,18,0
1973,5,19,0.0718004
1973,5,20,1.35143
1973,5,21,0.152134
1973,5,22,10.2836
1973,5,23,4.13536
1973,5,24,0.0360404
1973,5,25,0.0771743
1973,5,26,1.96598
1973,5,27,3.27604
1973,5,28,2.27598
1973,5,29,11.6213
1973,5,30,2.91517
1973,5,31,3.88834
1973,6,1,3.72933
1973,6,2,7.72729
1973,6,3,13.4676
1973,6,4,0.0328874
1973,6,5,0
1973,6,6,0.273054
1973,6,7,0.655615
1973,6,8,3.32286
1973,6,9,1.02664
1973,6,10,0
1973,6,11,0.0173758
1973,6,12,13.1032
1973,6,13,1.11216
1973,6,14,2.90154
1973,6,15,0
1973,6,16,0.225172
1973,6,17,1.96179
1973,6,18,2.88832
1973,6,19,8.91041
1973,6,20,3.06748
1973,6,21,1.14315
1973,6,22,0
1973,6,23,1.64058
1973,6,24,0.542365
1973,6,25,0.231904
1973,6,26,5.02203
1973,6,27,10.566
1973,6,28,8.40571
1973,6,29,1.36758
1973,6,30,2.28071
1973,7,1,6.7444
1973,7,2,8.21201
1973,7,3,14.7244
1973,7,4,6.64606
1973,7,5,6.01818
1973,7,6,3.68175
1973,7,7,13.2994
1973,7,8,20.1783
1973,7,9,12.7015
1973,7,10,4.59241
1973,7,11,11.4002
1973,7,12,1.17526
1973,7,13,8.06865
1973,7,14,0.625648
1973,7,15,0.51266
1973,7,16,0
1973,7,17,0
1973,7,18,0
1973,7,19,2.07756
1973,7,20,33.3874
1973,7,21,3.30139
1973,7,22,0
1973,7,23,24.333
1973,7,24,0.420788
1973,7,25,0.687954
1973,7,26,7.30072
1973,7,27,2.30698
1973,7,28,5.26701
1973,7,29,7.59664
1973,7,30,3.01666
1973,7,31,7.07396
1973,8,1,0.606546
1973,8,2,9.52071
1973,8,3,8.12044
1973,8,4,6.90729
1973,8,5,1.86733
1973,8,6,1.61044
1973,8,7,3.78851
1973,8,8,0.984444
1973,8,9,1.46222
1973,8,10,1.37996
1973,8,11,20.4039
1973,8,12,11.9897
1973,8,13,1.81406
1973,8,14,2.48017
1973,8,15,12.1909
1973,8,16,1.27746
1973,8,17,13.1916
1973,8,18,3.57843
1973,8,19,3.67586
1973,8,20,4.43938
1973,8,21,4.80957
1973,8,22,1.0568
1973,8,23,0.149898
1973,8,24,1.94381
1973,8,25,2.67615
1973,8,26,7.80533
1973,8,27,0.969468
1973,8,28,7.24674
1973,8,29,2.9544
1973,8,30,7.43428
1973,8,31,11.2684
1973,9,1,4.68221
1973,9,2,6.97505
1973,9,3,12.9443
1973,9,4,1.82732
1973,9,5,0.679208
1973,9,6,4.0377
1973,9,7,1.77043
1973,9,8,1.56835
1973,9,9,0.231579
1973,9,10,0.676972
1973,9,11,18.1248
1973,9,12,3.45353
1973,9,13,2.25409
1973,9,14,10.6182
1973,9,15,2.08242
